State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4789,Old Homepage,02.01.2017,The Abkhaz Foreign Ministry sent a note of condolence to the Foreign Ministry of the Republic of Iraq  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4795,Old Homepage,05.01.2017,"Daur Kove awarded the medal ""Pride of Russia""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4796,Old Homepage,09.01.2017,The Delegation of the Republic of Abkhazia arrived on an official visit to Nicaragua  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4802,Old Homepage,11.01.2017,"The Delegation of the Republic of Abkhazia took part in the inauguration ceremony of the President of Nicaragua, Daniel Ortega",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4806,Old Homepage,11.01.2017,Comment by the Abkhazian Foreign Ministry,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4807,Old Homepage,18.01.2017,Daur Kove visited the Representative office of Pridnestrovie in Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4808,Old Homepage,18.01.2017,The Minister of Foreign Affairs of Abkhazia sent a congratulatory note to Denis Ronaldo Moncada Colindres in connection with his appointment as the Minister of Foreign Affairs of the Republic of Nicaragua,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4815,Old Homepage,20.01.2017,Abkhazian Foreign Ministry sent a note of condolence to the Foreign Ministry of the Republic of Mali,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4825,Old Homepage,26.01.2017,"Daur Kove met with the UNHCR Regional Representative for the South Caucasus, Johannes van der Klaauw",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4833,Old Homepage,31.01.2017,Abkhaz Foreign Ministry sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Nauru on the occasion of the Independence Day  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4834,Old Homepage,31.01.2017,On the meeting with the heads of international non-governmental organizations,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4835,Old Homepage,31.01.2017,"Daur Kove sent a congratulatory note to Vitaliy Ignatiev, on the occasion of his appointment to the post of the Minister of Foreign Affairs of the Pridnestrovian Moldavian Republic",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4845,Old Homepage,03.02.2017,Igor Akhba congratulated Alexander Orlov-Kretchmer on his 70th birthday,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4846,Old Homepage,05.02.2017,Daur Kove congratulated Igor Akhba on his birthday,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4855,Old Homepage,07.02.2017,On the meeting with the UN representative at the Geneva discussions,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4856,Old Homepage,07.02.2017,"Igor Akhba received charge d'affaire of the Bolivarian Republic of Venezuela in the Russian Federation, Jose Gregorio Escalona",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4870,Old Homepage,10.02.2017,Daur Kove sent a congratulatory note to Sergey Lavrov on the occasion of the of the Diplomat’s day,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4871,Old Homepage,10.02.2017,Comment by the Abkhazian Foreign Ministry,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4872,Old Homepage,14.02.2017,Daur Kove held a meeting with the Ambassador of the Republic of Abkhazia to the Russian Federation Igor Akhba,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4873,Old Homepage,15.02.2017,Daur Kove met with the Deputy Foreign Minister of Russia Grigory Karasin  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4874,Old Homepage,15.02.2017,On the meeting with Herbert Salber  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4879,Old Homepage,16.02.2017,"""Abkhazia and Europe: rapprochement"" round table took place in Berlin",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4885,Old Homepage,20.02.2017,On the meeting with the Anti Turunen and Hailu Mamo  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4886,Old Homepage,20.02.2017,Daur Kove sent a condolence note to Sergey Lavrov,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4896,Old Homepage,22.02.2017,Abkhazian Ambassador to Russia Igor Akhba paid tribute to the memory of Vitaly Churkin,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4897,Old Homepage,22.02.2017,43rd IPRM meeting,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4898,Old Homepage,22.02.2017,Comment by the Abkhazian Foreign Ministry,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4901,Old Homepage,23.02.2017,Abkhaz Foreign Ministry sent a congratulatory note to the Russian Foreign Ministry in connection with the Defender of the Fatherland Day,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4902,Old Homepage,23.02.2017,Vitaliy Ignatiev congratulated Daur Kove on the Defender of the Fatherland Day,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4905,Old Homepage,27.02.2017,Comment by the Abkhazian Foreign Ministry,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4908,Old Homepage,28.02.2017,Comment of the MFA of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4909,Old Homepage,01.03.2017,Comment of the MFA of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4910,Old Homepage,01.03.2017,Statement by the Foreign Ministry of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4916,Old Homepage,03.03.2017,Daur Kove met Vladimir Avidzba and Inar Gitsba,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4919,Old Homepage,06.03.2017,The Delegation of the Republic of Abkhazia is on a working visit in Caracas,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4925,Old Homepage,06.03.2017,Kan Tania held a meeting with the pro-rector for Master’s and International programs of the Moscow State Institute of International Relations Andrey Baikov,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4926,Old Homepage,07.03.2017,Visit of the delegation of the Republic of Abkhazia to the Bolivarian Republic of Venezuela continues,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4927,Old Homepage,07.03.2017,Comment of the MFA of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4935,Old Homepage,09.03.2017,On the meeting with the Co-moderators of the Geneva International Discussions on Security and Stability in Transcaucasia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4936,Old Homepage,10.03.2017,The Abkhazian Foreign Ministry sent a note of condolences to the Ministry of Foreign Affairs of the Republic of Guatemala on the occasion of the tragic death of citizens during a fire in a shelter for minors in the municipality of San Jose-Pinaul.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4940,Old Homepage,14.03.2017,Oleg Arshba held a meeting with the delegation of Pridnestrovie,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4941,Old Homepage,14.03.2017,Commentary of the Ministry of Foreign Affairs of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4943,Old Homepage,15.03.2017,Russian Foreign Minister Sergei Lavrov congratulated Daur Cove on his birthday,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4948,Old Homepage,15.03.2017,Congratulations to Daur Kove from the staff of the Ministry of Foreign Affairs of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4949,Old Homepage,15.03.2017,Foreign Minister Daur Kove receives congratulations on his birthday,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4951,Old Homepage,15.03.2017,Igor Akhba congratulated Alexey Gogua on his 85th birthday,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4953,Old Homepage,16.03.2017,The staff of the Ministry of Foreign Affairs of Abkhazia took part in the ceremony of laying commemorative wreaths at the Memorial in the Park of Glory,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4964,Old Homepage,17.03.2017,Igor Akhba met with students from Abkhazia studying at MGIMO,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4966,Old Homepage,17.03.2017,Press conference following the results of the working visit to Venezuela,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4967,Old Homepage,18.03.2017,The Ministry of Foreign Affairs of Abkhazia announces a competition!,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4970,Old Homepage,20.03.2017,Abkhazian Foreign Minister visited Gal district,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4972,Old Homepage,20.03.2017,Daur Kove met with Johannes van der Klaauw,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4977,Old Homepage,21.03.2017,Daur Cove congratulated the President of the Republic of Abkhazia Raul Khadzhimba on his birthday,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4978,Old Homepage,21.03.2017,Daur Kove met with representatives of the Ministry of Foreign Affairs of the Russian Federation,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4979,Old Homepage,21.03.2017,Daur Kove congratulated Russian Foreign Minister Sergey Lavrov on his birthday,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4981,Old Homepage,22.03.2017,On the meeting with Laila Omar,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4992,Old Homepage,28.03.2017,The Abkhazian Foreign Ministry delegation will participate in the 39th round of the Geneva discussions,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4993,Old Homepage,29.03.2017,About the 39th Round of the Geneva Discussions,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=4998,Old Homepage,04.04.2017,Abkhazian Foreign Ministry sent a note of condolences to the Embassy of the Russian Federation in the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5002,Old Homepage,04.04.2017,Abkhazian Foreign Ministry sent a note of condolences to the Ministry of Foreign Affairs of the Republic of Colombia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5009,Old Homepage,07.04.2017,Statement of the Ministry of Foreign Affairs of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5010,Old Homepage,09.04.2017,Abkhazian Foreign Ministry sent a note of condolences to the Egyptian Foreign Ministry,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5011,Old Homepage,10.04.2017,"Kan Tania held a meeting with the head of the office ""Action Against Hunger"" (ACH) in Abkhazia, Ervin Blau and Professor of Turin University Luciana Tavella",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5013,Old Homepage,13.04.2017,Sergei Lavrov to visit Abkhazia on a working trip,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5021,Old Homepage,18.04.2017,Statement of the Ministry of Foreign Affairs of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5024,Old Homepage,20.04.2017,Abkhazian Foreign Ministry sent a note to the Ministry of Foreign Affairs of the Bolivarian Republic of Venezuela on the occasion of the Day of the Declaration of Independence,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5025,Old Homepage,20.04.2017,Russian Minister of Foreign Affairs Sergey Lavrov completes his working visit to the Republic of Abkhazia  ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5029,Old Homepage,21.04.2017,Comment of the MFA of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5030,Old Homepage,24.04.2017,Kan Taniya held a meeting with MSc student of Leiden University (Holland) Ramesh Ganohariti,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5031,Old Homepage,25.04.2017,The 45th IPRM meeting ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5033,Old Homepage,27.04.2017,"Representative of the Ministry of Foreign Affairs of Abkhazia took part in the work of the round table ""Strengthening of NATO's Military Presence in the Black Sea Region.National security of the Republic of Abkhazia.""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5035,Old Homepage,27.04.2017,Meeting of the Ambassador with the Honorary Consul of the Republic of Abkhazia in Rostov-on-Don,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5050,Old Homepage,28.04.2017,Inauguration of the representative office of the Chamber of Commerce and Industry of Abkhazia in Italy,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5051,Old Homepage,28.04.2017,Mayor of Sukhum signed a protocol of intentions with one of the Italian cities,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5052,Old Homepage,29.04.2017,Commentary by the Ministry of Foreign Affairs of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5060,Old Homepage,09.05.2017,The leadership and staff of the Abkhazian Ministry of Foreign Affairs laid flowers to the monument to the Unknown Soldier,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5061,Old Homepage,09.05.2017,The delegation of the Republic of Abkhazia left for the Donetsk People's Republic,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5063,Old Homepage,09.05.2017,Celebrating Victory Day in Berlin,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5067,Old Homepage,10.05.2017,Press conference on the procedure for crossing the Abkhaz-Russian state border in the holiday season,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5072,Old Homepage,11.05.2017,Commentary of the Ministry of Foreign Affairs of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5073,Old Homepage,11.05.2017,The MFA of Abkhazia is hosting an interview for the applicants entering the MGIMO (U) of the Ministry of Foreign Affairs of Russia for the 2017-2018 academic year,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5074,Old Homepage,12.05.2017,The delegation of the Republic of Abkhazia took part in the celebrations dedicated to the Day of the Republic in the town of Donetsk,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=5082,Old Homepage,15.05.2017,"Interview of the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove to the newspaper ""Republic of Abkhazia""",NA
